source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,geometry_ref
18653501,BRA,aluminum,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2,71324,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,28847,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,136176.12838495,2.4725,71323.8699262,429558.64391144,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-11-01 00:00:00,2015-11-30 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,28847,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,136176.12838495,2.4725,71323.8699262,429558.64391144,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-11-01 00:00:00,2015-11-30 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,28847,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,136176.12838495,2.4725,71323.8699262,429558.64391144,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2e_100yr,71324,,,295000,T of aluminum,1,28847,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,136176.12838495,2.4725,71323.8699262,429558.64391144,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2e_20yr,71324,,,295000,T of aluminum,1,28847,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,136176.12838495,2.4725,71323.8699262,429558.64391144,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2,75361,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,143884.21112372,2.4725,75361.0701107,453873.28413284,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-12-01 00:00:00,2015-12-31 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,143884.21112372,2.4725,75361.0701107,453873.28413284,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-12-01 00:00:00,2015-12-31 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,143884.21112372,2.4725,75361.0701107,453873.28413284,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2e_100yr,75361,,,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,143884.21112372,2.4725,75361.0701107,453873.28413284,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2e_20yr,75361,,,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.72065632,143884.21112372,2.4725,75361.0701107,453873.28413284,2.24815632,14.891,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2,76034,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,30752,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,128742.8601585,2.4725,76033.93680812,454112.49538745,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-01-01 00:00:00,2016-01-31 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,30752,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,128742.8601585,2.4725,76033.93680812,454112.49538745,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-01-01 00:00:00,2016-01-31 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,30752,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,128742.8601585,2.4725,76033.93680812,454112.49538745,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_100yr,76034,,,295000,T of aluminum,1,30752,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,128742.8601585,2.4725,76033.93680812,454112.49538745,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_20yr,76034,,,295000,T of aluminum,1,30752,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,128742.8601585,2.4725,76033.93680812,454112.49538745,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-03-01 00:00:00,2016-03-31 00:00:00,month,co2,77380,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,31296,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,131021.49485157,2.4725,77379.67020295,462149.88468635,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-03-01 00:00:00,2016-03-31 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,31296,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,131021.49485157,2.4725,77379.67020295,462149.88468635,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-03-01 00:00:00,2016-03-31 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,31296,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,131021.49485157,2.4725,77379.67020295,462149.88468635,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-03-01 00:00:00,2016-03-31 00:00:00,month,co2e_100yr,77380,,,295000,T of aluminum,1,31296,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,131021.49485157,2.4725,77379.67020295,462149.88468635,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-03-01 00:00:00,2016-03-31 00:00:00,month,co2e_20yr,77380,,,295000,T of aluminum,1,31296,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,131021.49485157,2.4725,77379.67020295,462149.88468635,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-04-01 00:00:00,2016-04-30 00:00:00,month,co2,75361,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,127603.54281196,2.4725,75361.0701107,450093.80073801,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-04-01 00:00:00,2016-04-30 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,127603.54281196,2.4725,75361.0701107,450093.80073801,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-04-01 00:00:00,2016-04-30 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,127603.54281196,2.4725,75361.0701107,450093.80073801,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-04-01 00:00:00,2016-04-30 00:00:00,month,co2e_100yr,75361,,,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,127603.54281196,2.4725,75361.0701107,450093.80073801,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-04-01 00:00:00,2016-04-30 00:00:00,month,co2e_20yr,75361,,,295000,T of aluminum,1,30480,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,127603.54281196,2.4725,75361.0701107,450093.80073801,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-05-01 00:00:00,2016-05-31 00:00:00,month,co2,78725,2.4725,T of CO2 per T of aluminum,295000,T of aluminum,1,31840,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,133300.12954464,2.4725,78725.40359779,470187.27398524,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-05-01 00:00:00,2016-05-31 00:00:00,month,ch4,,,field_not_modeled,295000,T of aluminum,1,31840,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,133300.12954464,2.4725,78725.40359779,470187.27398524,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-05-01 00:00:00,2016-05-31 00:00:00,month,n2o,,,field_not_modeled,295000,T of aluminum,1,31840,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,133300.12954464,2.4725,78725.40359779,470187.27398524,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
18653501,BRA,aluminum,2016-05-01 00:00:00,2016-05-31 00:00:00,month,co2e_100yr,78725,,,295000,T of aluminum,1,31840,T of aluminum,2023-10-12 00:00:00,,Sorocaba aluminium plant,Smelting,-23.5003451,-47.4582864,4.18650849,133300.12954464,2.4725,78725.40359779,470187.27398524,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-47.4582864_-23.5003451
